Shayla Black,Their Virgin Princess,4.10,6168,https://www.goodreads.com/author/show/20983.Shayla_Black
Alice Coldbreath,Her Baseborn Bridegroom,4.08,7018,https://www.goodreads.com/author/show/9835084.Alice_Coldbreath
Joanna Wylde,Reaper's Legacy,4.23,36108,https://www.goodreads.com/author/show/223343.Joanna_Wylde
Suzanne Young,The Treatment,eally liked it 4.00,23828,https://www.goodreads.com/author/show/164576.Suzanne_Young
Laura Thalassa,Dark Harmony,4.12,39014,https://www.goodreads.com/author/show/7152490.Laura_Thalassa
Cath Crowley,Graffiti Moon,3.88,19931,https://www.goodreads.com/author/show/1348627.Cath_Crowley
Richelle Mead,Succubus Blues,3.94,56497,https://www.goodreads.com/author/show/137902.Richelle_Mead
Ellen O'Connell,Eyes of Silver, Eyes of Gold,4.29,9397,https://www.goodreads.com/author/show/3419479.Ellen_O_Connell
Julie Garwood,Saving Grace,4.25,27932,https://www.goodreads.com/author/show/6251.Julie_Garwood
Amy A. Bartol,Iniquity,4.34,8909,https://www.goodreads.com/author/show/5286855.Amy_A_Bartol
Helen Fielding,Bridget Jones: The Edge of Reason,3.61,109371,https://www.goodreads.com/author/show/3090.Helen_Fielding
Claudia Gray,Balthazar,3.99,8523,https://www.goodreads.com/author/show/1192311.Claudia_Gray
Linda Kage,A Perfect Ten,4.26,12986,https://www.goodreads.com/author/show/3213942.Linda_Kage
Lola Stark,Tattered Love,3.96,7952,https://www.goodreads.com/author/show/7141820.Lola_Stark
Julie Anne Long,What I Did for a Duke,4.16,14317,https://www.goodreads.com/author/show/20987.Julie_Anne_Long
Ginger Scott,This is Falling,3.99,14107,https://www.goodreads.com/author/show/7055100.Ginger_Scott
Ella Maise,Marriage for One,3.89,86640,https://www.goodreads.com/author/show/9081352.Ella_Maise
Shelly Crane,Collide,3.86,5319,https://www.goodreads.com/author/show/4951964.Shelly_Crane
Ann Aguirre,Enclave,3.91,69062,https://www.goodreads.com/author/show/835348.Ann_Aguirre
Lori Foster,When You Dare,4.16,14005,https://www.goodreads.com/author/show/17597.Lori_Foster
Michelle A. Valentine,Rock My World,4.29,9594,https://www.goodreads.com/author/show/6540645.Michelle_A_Valentine
Natasha Anders,The Unwanted Wife,3.80,48181,https://www.goodreads.com/author/show/6544265.Natasha_Anders
Nora Roberts,Montana Sky,4.09,47802,https://www.goodreads.com/author/show/625.Nora_Roberts
K.A. Tucker,Burying Water,4.15,16688,https://www.goodreads.com/author/show/4866520.K_A_Tucker
Tessa Dare,A Week to be Wicked,4.10,33729,https://www.goodreads.com/author/show/2752928.Tessa_Dare
Kathleen Brooks,Acquiring Trouble,4.44,4975,https://www.goodreads.com/author/show/5101707.Kathleen_Brooks
Sarah Rees Brennan,Unspoken,3.82,31922,https://www.goodreads.com/author/show/836009.Sarah_Rees_Brennan
Sherrilyn Kenyon,Fear the Darkness,4.14,10845,https://www.goodreads.com/author/show/4430.Sherrilyn_Kenyon
Linda Howard,Kill and Tell,3.98,13303,https://www.goodreads.com/author/show/16961.Linda_Howard
Raine Miller,Rare and Precious Things,4.13,13894,https://www.goodreads.com/author/show/4930653.Raine_Miller
Veronica Roth,The Transfer,4.16,54533,https://www.goodreads.com/author/show/4039811.Veronica_Roth
Lisa De Jong,When It Rains,4.22,17754,https://www.goodreads.com/author/show/6670530.Lisa_De_Jong
Penelope Ward,Cocky Bastard,4.13,38684,https://www.goodreads.com/author/show/7105545.Penelope_Ward
Sarah MacLean,Never Judge a Lady by Her Cover,3.97,20552,https://www.goodreads.com/author/show/1598076.Sarah_MacLean
J. Lynn,Tempting the Player,4.03,21489,https://www.goodreads.com/author/show/699143.J_Lynn
Brittainy C. Cherry,The Silent Waters,4.29,34358,https://www.goodreads.com/author/show/7121791.Brittainy_C_Cherry
Emily Henry,People We Meet on Vacation,3.90,980993,https://www.goodreads.com/author/show/13905555.Emily_Henry
S.E. Hall,Entangled,4.24,4152,https://www.goodreads.com/author/show/7087549.S_E_Hall
Deborah Harkness,The Book of Life,4.20,182542,https://www.goodreads.com/author/show/3849415.Deborah_Harkness
Abbi Glines,When I'm Gone,4.24,21175,https://www.goodreads.com/author/show/4872191.Abbi_Glines
Sherrilyn Kenyon,One Silent Night,4.11,28421,https://www.goodreads.com/author/show/4430.Sherrilyn_Kenyon
L.D. Davis,Tethered,4.34,3009,https://www.goodreads.com/author/show/5817154.L_D_Davis
Elizabeth Reyes,Abel,4.19,3618,https://www.goodreads.com/author/show/499602.Elizabeth_Reyes
Vi Keeland,Bossman,4.15,68129,https://www.goodreads.com/author/show/6887119.Vi_Keeland
Jaymin Eve,Reclaimed,4.37,25304,https://www.goodreads.com/author/show/7184104.Jaymin_Eve
Nicky Charles,The Finding,4.18,14277,https://www.goodreads.com/author/show/3393956.Nicky_Charles
Maya Banks,Never Love a Highlander,4.20,26676,https://www.goodreads.com/author/show/24978.Maya_Banks
Sarah Ockler,Fixing Delilah,3.81,7784,https://www.goodreads.com/author/show/2188726.Sarah_Ockler
Tijan,Broken and Screwed,4.12,19257,https://www.goodreads.com/author/show/4851199.Tijan
Kristie Cook,Promise,3.96,8329,https://www.goodreads.com/author/show/3519233.Kristie_Cook
Chelsea M. Cameron,Deeper We Fall,3.96,7184,https://www.goodreads.com/author/show/5752359.Chelsea_M_Cameron
L.H. Cosway,The Hooker and the Hermit,3.90,27358,https://www.goodreads.com/author/show/5622223.L_H_Cosway
Larissa Ione,Sin Undone,4.31,28409,https://www.goodreads.com/author/show/375143.Larissa_Ione
Cheryl McIntyre,Before Now,4.13,10252,https://www.goodreads.com/author/show/6431156.Cheryl_McIntyre
Karen  Lynch,Rogue,4.48,13662,https://www.goodreads.com/author/show/7734428.Karen_Lynch
Kristen Simmons,Article 5,3.76,28094,https://www.goodreads.com/author/show/4692856.Kristen_Simmons
Bella Andre,Hot as Sin,4.07,3601,https://www.goodreads.com/author/show/37249.Bella_Andre
Sherry Gammon,Unlovable,4.03,6493,https://www.goodreads.com/author/show/4623294.Sherry_Gammon
L.L. Collins,Living Again,4.12,1622,https://www.goodreads.com/author/show/7181481.L_L_Collins
Emma Chase,Tied,4.21,17350,https://www.goodreads.com/author/show/6551005.Emma_Chase
Melissa de la Cruz,Blue Bloods,3.70,140116,https://www.goodreads.com/author/show/21911.Melissa_de_la_Cruz
A.L. Jackson,When We Collide,4.08,8980,https://www.goodreads.com/author/show/5784542.A_L_Jackson
Pamela Clare,Ride the Fire,4.17,3380,https://www.goodreads.com/author/show/92650.Pamela_Clare
C.M. Seabrook,Second Draft,3.98,4422,https://www.goodreads.com/author/show/15367779.C_M_Seabrook
Nicole  Williams,Fallen Eden,4.20,6771,https://www.goodreads.com/author/show/4887264.Nicole_Williams
Anne   Leigh,Love Unexpected,3.89,2731,https://www.goodreads.com/author/show/6900317.Anne_Leigh
Scott Speer,Immortal City,eally liked it 4.00,13030,https://www.goodreads.com/author/show/4873609.Scott_Speer
M.J. Fields,Men of Steel,3.98,2183,https://www.goodreads.com/author/show/7023103.M_J_Fields
Susan Elizabeth Phillips,Dream a Little Dream,4.17,34261,https://www.goodreads.com/author/show/41313.Susan_Elizabeth_Phillips
J. Sterling,In Dreams,3.64,1203,https://www.goodreads.com/author/show/5085738.J_Sterling
Jason Luke,Interview with a Master,3.95,5214,https://www.goodreads.com/author/show/7776521.Jason_Luke
Laini Taylor,Days of Blood & Starlight,4.14,160546,https://www.goodreads.com/author/show/324620.Laini_Taylor
Karina Halle,The Devil's Metal,3.87,2789,https://www.goodreads.com/author/show/4785031.Karina_Halle
Lora Leigh,Forbidden Pleasure,4.15,8431,https://www.goodreads.com/author/show/2614.Lora_Leigh
Tiffany Reisz,The Siren,4.02,27132,https://www.goodreads.com/author/show/4480131.Tiffany_Reisz
P.T. Michelle,Brightest Kind of Darkness,3.91,7024,https://www.goodreads.com/author/show/4862274.P_T_Michelle
Bram Stoker,Dracula,4.01,1204475,https://www.goodreads.com/author/show/6988.Bram_Stoker
Rick Riordan,The Titan's Curse,4.36,965445,https://www.goodreads.com/author/show/15872.Rick_Riordan
Jennifer Crusie,Faking It,3.92,19159,https://www.goodreads.com/author/show/19005.Jennifer_Crusie
Addison Moore,3:AM Kisses,3.74,13742,https://www.goodreads.com/author/show/4096668.Addison_Moore
Julia Quinn,The Secret Diaries of Miss Miranda Cheever,3.88,43574,https://www.goodreads.com/author/show/63898.Julia_Quinn
Tracey Garvis Graves,The Girl He Used to Know,3.94,46491,https://www.goodreads.com/author/show/5193034.Tracey_Garvis_Graves
Nicole  Williams,Fusion,4.08,2270,https://www.goodreads.com/author/show/4887264.Nicole_Williams
Charlaine Harris,All Together Dead,4.05,198613,https://www.goodreads.com/author/show/17061.Charlaine_Harris
Ruthie Knox,About Last Night,3.93,6727,https://www.goodreads.com/author/show/5308032.Ruthie_Knox
Cynthia Eden,Midnight Sins,4.05,2681,https://www.goodreads.com/author/show/153738.Cynthia_Eden
T.K. Leigh,A Tragic Wreck,4.15,7272,https://www.goodreads.com/author/show/7172518.T_K_Leigh
Scott Hildreth,Unstoppable,3.93,1854,https://www.goodreads.com/author/show/7162002.Scott_Hildreth
Tessa Dare,Romancing the Duke,3.89,45060,https://www.goodreads.com/author/show/2752928.Tessa_Dare
R.K. Lilley,Lana,3.90,13115,https://www.goodreads.com/author/show/6574132.R_K_Lilley
Bree Despain,The Dark Divine,3.79,38033,https://www.goodreads.com/author/show/2891503.Bree_Despain
Nicole Edwards,Kaleb,4.07,16288,https://www.goodreads.com/author/show/4318269.Nicole_Edwards
Josie Silver,One Day in December,3.87,277069,https://www.goodreads.com/author/show/16737899.Josie_Silver
Judith McNaught,Whitney, My Love,4.12,35925,https://www.goodreads.com/author/show/9885.Judith_McNaught
James Dashner,The Death Cure,3.78,429460,https://www.goodreads.com/author/show/348878.James_Dashner
Annette Marie,Taming Demons for Beginners,4.32,16009,https://www.goodreads.com/author/show/8546572.Annette_Marie
Stephanie Garber,Caraval,eally liked it 4.00,403828,https://www.goodreads.com/author/show/14137787.Stephanie_Garber
Sylvia Day,Pleasures of the Night,3.70,9504,https://www.goodreads.com/author/show/19823.Sylvia_Day
Lisa Tawn Bergren,Waterfall,4.02,21807,https://www.goodreads.com/author/show/73754.Lisa_Tawn_Bergren
Jennifer Laurens,Overprotected,3.37,3597,https://www.goodreads.com/author/show/758992.Jennifer_Laurens
Shelly Laurenston,The Beast in Him,4.23,15256,https://www.goodreads.com/author/show/65137.Shelly_Laurenston
Ilona Andrews,Magic Dreams,4.27,19228,https://www.goodreads.com/author/show/21748.Ilona_Andrews
Claire Contreras,Paper Hearts,4.26,13832,https://www.goodreads.com/author/show/6655354.Claire_Contreras
Amy Plum,Until I Die,4.16,28673,https://www.goodreads.com/author/show/3353516.Amy_Plum
Shey Stahl,Waiting for You,3.95,7998,https://www.goodreads.com/author/show/6430657.Shey_Stahl
Kiera Cass,The Crown,3.64,255916,https://www.goodreads.com/author/show/2987125.Kiera_Cass
Sophie Kinsella,My Not So Perfect Life,3.81,118267,https://www.goodreads.com/author/show/6160.Sophie_Kinsella
Tammy Falkner,Maybe Matt's Miracle,4.35,9501,https://www.goodreads.com/author/show/5763298.Tammy_Falkner
Kim Holden,Gus,4.40,17684,https://www.goodreads.com/author/show/7445352.Kim_Holden
Lucy Christopher,Stolen,3.90,80833,https://www.goodreads.com/author/show/2903247.Lucy_Christopher
Estelle Maskame,Did I Mention I Love You?,3.85,48582,https://www.goodreads.com/author/show/7745429.Estelle_Maskame
Tarryn Fisher,Dirty Red,4.20,33829,https://www.goodreads.com/author/show/5410816.Tarryn_Fisher
Meg Cabot,The Boy Next Door,3.83,67295,https://www.goodreads.com/author/show/11654.Meg_Cabot
Young Kim,Twilight: The Graphic Novel, Vol. 1,3.88,56121,https://www.goodreads.com/author/show/4379470.Young_Kim
Ilona Andrews,Gunmetal Magic,4.25,36827,https://www.goodreads.com/author/show/21748.Ilona_Andrews
Shanna Swendson,Enchanted, Inc.,3.85,12792,https://www.goodreads.com/author/show/326338.Shanna_Swendson
R.L. Mathewson,A Humble Heart,4.05,10810,https://www.goodreads.com/author/show/4586597.R_L_Mathewson
Stacey R. Campbell,Hush,3.41,325,https://www.goodreads.com/author/show/6704768.Stacey_R_Campbell
Lilly Mance,Coma,3.27,173,https://www.goodreads.com/author/show/7204971.Lilly_Mance
Cassie Mae,The Real Thing,3.63,1545,https://www.goodreads.com/author/show/7064948.Cassie_Mae
Debra Druzy,Sleeping with Santa,3.89,65,https://www.goodreads.com/author/show/9806331.Debra_Druzy
Paloma Meir,Book Three,3.92,13,https://www.goodreads.com/author/show/12266625.Paloma_Meir
Marie  Meyer,Across the Distance,3.57,617,https://www.goodreads.com/author/show/10220286.Marie_Meyer
Amy Harmon,The Law of Moses,4.34,34653,https://www.goodreads.com/author/show/5829056.Amy_Harmon
Tiffany FitzHenry,The Oldest Soul - Animus,3.93,454,https://www.goodreads.com/author/show/14557782.Tiffany_FitzHenry
Dakota Willink,Heart of Stone,4.18,3586,https://www.goodreads.com/author/show/14808492.Dakota_Willink
Beth Ellyn Summer,At First Blush,3.86,211,https://www.goodreads.com/author/show/14031633.Beth_Ellyn_Summer
B.Q. Hanson,The Enlightenment of Alexander,3.31,181,https://www.goodreads.com/author/show/18132401.B_Q_Hanson
Evie Drae,Beauregard and the Beast,3.83,428,https://www.goodreads.com/author/show/19030163.Evie_Drae
Nicole Fiorina,Stay with Me,4.05,10605,https://www.goodreads.com/author/show/19241479.Nicole_Fiorina
Hasnita Singh,Get You the Moon,3.80,50,https://www.goodreads.com/author/show/21663280.Hasnita_Singh
Lene Fogelberg,The Lightning Tree,4.23,116,https://www.goodreads.com/author/show/14091259.Lene_Fogelberg
Erin Nicholas,Just My Type,4.06,1636,https://www.goodreads.com/author/show/3155383.Erin_Nicholas
Harper Bentley,Being Chased,3.65,1192,https://www.goodreads.com/author/show/7172799.Harper_Bentley
Jennifer Theriot,Out of the Box Awakening,3.82,727,https://www.goodreads.com/author/show/7082754.Jennifer_Theriot
D. Kelly,Breaking Kate,3.91,1392,https://www.goodreads.com/author/show/7492436.D_Kelly
Atzi Luna,The Love Story That Shouldn't Have Been,3.84,105,https://www.goodreads.com/author/show/38668466.Atzi_Luna
E.J. Mellow,The Dreamer,3.95,1064,https://www.goodreads.com/author/show/13651527.E_J_Mellow
Kari Cole,Hunt the Moon,3.77,269,https://www.goodreads.com/author/show/17982981.Kari_Cole
Amelia James,Tell Me You Want Me,3.75,3023,https://www.goodreads.com/author/show/1219684.Amelia_James
Ann Aguirre,Outpost,4.10,32643,https://www.goodreads.com/author/show/835348.Ann_Aguirre
Laurie Olerich,Darkness Calling,4.66,74,https://www.goodreads.com/author/show/7272146.Laurie_Olerich
Michael  West,Poseidon’s Children,3.48,423,https://www.goodreads.com/author/show/5130924.Michael_West
Julia Quinn,Ten Things I Love About You,3.99,27123,https://www.goodreads.com/author/show/63898.Julia_Quinn
Lucian Bane,Mercy,3.89,2120,https://www.goodreads.com/author/show/7873610.Lucian_Bane
Lily Foster,Let Me Heal Your Heart,4.19,441,https://www.goodreads.com/author/show/8446215.Lily_Foster
Lucian Bane,The Scribbler Guardian,4.26,292,https://www.goodreads.com/author/show/7873610.Lucian_Bane
Christina Lauren,The Unhoneymooners,3.93,736893,https://www.goodreads.com/author/show/6556689.Christina_Lauren
Ella Fox,Unbroken Hart,4.14,5342,https://www.goodreads.com/author/show/6456709.Ella_Fox
Vicki Green,My Savior Forever,3.44,1138,https://www.goodreads.com/author/show/7112966.Vicki_Green
Sherri Hayes,Slave,3.87,8453,https://www.goodreads.com/author/show/4496779.Sherri_Hayes
Sarah Brocious,Provocation: a lesson in trust,4.19,143,https://www.goodreads.com/author/show/8343145.Sarah_Brocious
K.L. Shandwick,Love with Every Beat,4.25,195,https://www.goodreads.com/author/show/7581125.K_L_Shandwick
Juss Kadar,Insidia,4.09,11,https://www.goodreads.com/author/show/14834875.Juss_Kadar
Tricia Levenseller,Daughter of the Pirate King,3.98,170886,https://www.goodreads.com/author/show/14358948.Tricia_Levenseller
Kit Rocha,Beyond Shame,3.70,12948,https://www.goodreads.com/author/show/6470635.Kit_Rocha
Nicole Zoltack,Black Hellebore,3.88,164,https://www.goodreads.com/author/show/2887586.Nicole_Zoltack
Jennifer Rush,Altered,4.01,19705,https://www.goodreads.com/author/show/4737213.Jennifer_Rush
Lorelei James,Branded as Trouble,4.28,9978,https://www.goodreads.com/author/show/541293.Lorelei_James
Lara Adrian,Darker After Midnight,4.37,19305,https://www.goodreads.com/author/show/375626.Lara_Adrian
Frances Hodgson Burnett,The Secret Garden,4.15,1120686,https://www.goodreads.com/author/show/2041.Frances_Hodgson_Burnett
Terri Anne Browning,The Rocker That Needs Me,4.27,11539,https://www.goodreads.com/author/show/6906208.Terri_Anne_Browning
Lynetta Halat,Everything I've Never Had,3.84,2527,https://www.goodreads.com/author/show/6969980.Lynetta_Halat
Salem Archer,Moondance in Red,4.25,111,https://www.goodreads.com/author/show/8304404.Salem_Archer
Veronica Rossi,Into the Still Blue,4.15,45836,https://www.goodreads.com/author/show/4637369.Veronica_Rossi
Sylvia Day,Seven Years to Sin,3.87,20210,https://www.goodreads.com/author/show/19823.Sylvia_Day
Kristen Ashley,Three Wishes,4.11,13007,https://www.goodreads.com/author/show/2958084.Kristen_Ashley
Lainey Reese,A Table for Three,3.91,11142,https://www.goodreads.com/author/show/3431863.Lainey_Reese
Cristiane Serruya,Trust: Pandora's Box,3.94,177,https://www.goodreads.com/author/show/6583811.Cristiane_Serruya
Erin Nicholas,She's the One,4.02,2306,https://www.goodreads.com/author/show/3155383.Erin_Nicholas
L.L. Collins,Reaching Rachel,4.22,830,https://www.goodreads.com/author/show/7181481.L_L_Collins
Sydney Jamesson,TouchStone for play,3.89,911,https://www.goodreads.com/author/show/7074207.Sydney_Jamesson
Sarah  Robinson,Tainted Pictures,4.25,307,https://www.goodreads.com/author/show/7738947.Sarah_Robinson
Cassandra Clare,Chain of Iron,4.44,68867,https://www.goodreads.com/author/show/150038.Cassandra_Clare
Karina Halle,Come Alive,4.35,4942,https://www.goodreads.com/author/show/4785031.Karina_Halle
Sherrilyn Kenyon,Dragonswan,3.99,18360,https://www.goodreads.com/author/show/4430.Sherrilyn_Kenyon
Ren Alexander,Chasing the Wild Sparks,3.89,362,https://www.goodreads.com/author/show/7275138.Ren_Alexander
Molly McAdams,Stealing Harper,4.15,15550,https://www.goodreads.com/author/show/6436698.Molly_McAdams
Evie Hunter,The Pleasures of Winter,3.84,3767,https://www.goodreads.com/author/show/6559116.Evie_Hunter
Eva Vanrell,The Butterfly Crest,3.68,88,https://www.goodreads.com/author/show/8267855.Eva_Vanrell
Wendy Higgins,Sweet Temptation,4.22,10410,https://www.goodreads.com/author/show/4279785.Wendy_Higgins
Kylie Scott,Dirty,3.88,26958,https://www.goodreads.com/author/show/6476625.Kylie_Scott
Courtney Milan,The Governess Affair,3.85,17854,https://www.goodreads.com/author/show/2906892.Courtney_Milan
Solease M. Barner,Showken,4.09,349,https://www.goodreads.com/author/show/6449653.Solease_M_Barner
Sarina Bowen,The Year We Fell Down,3.95,30129,https://www.goodreads.com/author/show/7737308.Sarina_Bowen
Lisa Kleypas,Suddenly You,3.94,28570,https://www.goodreads.com/author/show/27847.Lisa_Kleypas
Victoria Michaels,Trust in Advertising,3.89,11834,https://www.goodreads.com/author/show/534097.Victoria_Michaels
Darynda Jones,Fifth Grave Past the Light,4.42,36156,https://www.goodreads.com/author/show/4175419.Darynda_Jones
C.C. Gibbs,Knight's Game,4.05,5167,https://www.goodreads.com/author/show/6578577.C_C_Gibbs
Georgia Cates,Beauty from Love,4.12,16895,https://www.goodreads.com/author/show/5228869.Georgia_Cates
Rick Riordan,The Blood of Olympus,4.43,301038,https://www.goodreads.com/author/show/15872.Rick_Riordan
Lucian Bane,Dom Wars: Rounds 1, 2, 3,3.96,765,https://www.goodreads.com/author/show/7873610.Lucian_Bane
S.E. Lund,The Agreement,3.90,8542,https://www.goodreads.com/author/show/6426012.S_E_Lund
Solease M. Barner,Draken,3.61,806,https://www.goodreads.com/author/show/6449653.Solease_M_Barner
Jana Aston,Wrong,3.83,46970,https://www.goodreads.com/author/show/14250598.Jana_Aston
Haruki Murakami,Norwegian Wood,4.02,559402,https://www.goodreads.com/author/show/3354.Haruki_Murakami
Jade C. Jamison,No Place to Hide,4.27,176,https://www.goodreads.com/author/show/4876604.Jade_C_Jamison
Nalini Singh,Bonds of Justice,4.04,23258,https://www.goodreads.com/author/show/71688.Nalini_Singh
Amanda Hocking,Torn,4.03,69411,https://www.goodreads.com/author/show/3486415.Amanda_Hocking
Abbi Glines,You Were Mine,4.22,24087,https://www.goodreads.com/author/show/4872191.Abbi_Glines
Camilla Isley,Let's Be Just Friends,3.41,1911,https://www.goodreads.com/author/show/14135080.Camilla_Isley
Tessa Dare,Any Duchess Will Do,4.04,25681,https://www.goodreads.com/author/show/2752928.Tessa_Dare
Lauren Asher,Terms and Conditions ,4.18,237589,https://www.goodreads.com/author/show/19561164.Lauren_Asher
S.H. Kolee,Fated,4.06,7795,https://www.goodreads.com/author/show/6435350.S_H_Kolee
Lucian Bane,Dom Wars: Round Five,4.26,854,https://www.goodreads.com/author/show/7873610.Lucian_Bane
Krista Ritchie,Addicted for Now,4.22,58768,https://www.goodreads.com/author/show/7056935.Krista_Ritchie
C.M. Owens,Loving War,4.44,7847,https://www.goodreads.com/author/show/6461519.C_M_Owens
Priya Ardis,My Boyfriend Merlin,3.55,2195,https://www.goodreads.com/author/show/5347052.Priya_Ardis
Jill Shalvis,Animal Attraction,4.12,11585,https://www.goodreads.com/author/show/22370.Jill_Shalvis
Melissa Marr,Ink Exchange,3.69,61881,https://www.goodreads.com/author/show/175855.Melissa_Marr
Cherime MacFarlane,Wired For Sound,4.85,26,https://www.goodreads.com/author/show/7428820.Cherime_MacFarlane
Kresley Cole,Dark Desires After Dusk,4.34,47619,https://www.goodreads.com/author/show/4428.Kresley_Cole
Victoria Aveyard,Glass Sword,3.81,333717,https://www.goodreads.com/author/show/7074943.Victoria_Aveyard
Penelope Ward,My Skylar,4.31,13197,https://www.goodreads.com/author/show/7105545.Penelope_Ward
Linda Masemore Pirrung,I Will Wait for You: Eternal Bliss,4.43,115,https://www.goodreads.com/author/show/363635.Linda_Masemore_Pirrung
H.P. Mallory,To Kill A Warlock,3.89,10934,https://www.goodreads.com/author/show/4108184.H_P_Mallory
Jacquelyn Frank,Jacob,eally liked it 4.00,22220,https://www.goodreads.com/author/show/64364.Jacquelyn_Frank
Elizabeth Finn,Brother's Keeper,3.87,6685,https://www.goodreads.com/author/show/6546779.Elizabeth_Finn
Lucian Bane,Dom Wars: Round Six,4.21,752,https://www.goodreads.com/author/show/7873610.Lucian_Bane
Kim Harrison,The Good, the Bad, and the Undead,4.25,65481,https://www.goodreads.com/author/show/17054.Kim_Harrison
S.E. Hall,Embrace,4.14,6213,https://www.goodreads.com/author/show/7087549.S_E_Hall
Lucian Bane,The Waking,3.88,701,https://www.goodreads.com/author/show/7873610.Lucian_Bane
Ellie Aiden,Bitches To Witches,4.60,98,https://www.goodreads.com/author/show/20522959.Ellie_Aiden
Meljean Brook,The Iron Duke,3.84,16838,https://www.goodreads.com/author/show/24009.Meljean_Brook
Rachel Vincent,Before I Wake,4.27,12043,https://www.goodreads.com/author/show/415967.Rachel_Vincent
Liz Reinhardt,Slow Twitch,3.91,2970,https://www.goodreads.com/author/show/5189109.Liz_Reinhardt
Shayla Black,Their Virgin Captive,3.76,13111,https://www.goodreads.com/author/show/20983.Shayla_Black
Lisa McMann,Fade,3.92,52326,https://www.goodreads.com/author/show/767547.Lisa_McMann
Cassandra Clare,City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls,4.57,14772,https://www.goodreads.com/author/show/150038.Cassandra_Clare
Tiffany Snow,No Turning Back,4.16,11749,https://www.goodreads.com/author/show/4968129.Tiffany_Snow
Jill Shalvis,The Sweetest Thing,4.09,20145,https://www.goodreads.com/author/show/22370.Jill_Shalvis
Meg Cabot,Haunted,4.14,38521,https://www.goodreads.com/author/show/11654.Meg_Cabot
Jennifer Crusie,The Cinderella Deal,3.66,12945,https://www.goodreads.com/author/show/19005.Jennifer_Crusie
Kate Dawes,Fade into Always,3.81,5745,https://www.goodreads.com/author/show/3980069.Kate_Dawes
Bec McMaster,Kiss of Steel,3.87,12625,https://www.goodreads.com/author/show/5763301.Bec_McMaster
Amanda Milo,Rescued by an Alien,4.06,3851,https://www.goodreads.com/author/show/16779020.Amanda_Milo
R. Lee Smith,Land of the Beautiful Dead,4.12,5363,https://www.goodreads.com/author/show/3225845.R_Lee_Smith
Kristen Ashley,Deacon,4.30,23293,https://www.goodreads.com/author/show/2958084.Kristen_Ashley
J.D. Tyler,Primal Law,3.86,6101,https://www.goodreads.com/author/show/4486715.J_D_Tyler
T. Torrest,Remember When 2: The Sequel,4.18,8823,https://www.goodreads.com/author/show/6885143.T_Torrest
Ella Dominguez,The Art of Submission,3.76,2967,https://www.goodreads.com/author/show/6472437.Ella_Dominguez
Patricia Briggs,River Marked,4.28,86993,https://www.goodreads.com/author/show/40563.Patricia_Briggs
Mia Sheridan,Finding Eden,4.33,14974,https://www.goodreads.com/author/show/6994378.Mia_Sheridan
Tijan,Mason,4.30,11727,https://www.goodreads.com/author/show/4851199.Tijan
J.B. McGee,Broken,3.72,3728,https://www.goodreads.com/author/show/6544571.J_B_McGee
M.J. Abraham,Happenstance,3.56,1605,https://www.goodreads.com/author/show/6693551.M_J_Abraham
Teresa Denys,The Silver Devil,3.68,3054,https://www.goodreads.com/author/show/239949.Teresa_Denys
Bec Botefuhr,Heart Song,4.02,4033,https://www.goodreads.com/author/show/6580884.Bec_Botefuhr
Iris Ann Hunter,Tragic Beauty,4.11,2451,https://www.goodreads.com/author/show/15427569.Iris_Ann_Hunter
S.C. Stephens,'Til Death,4.19,3428,https://www.goodreads.com/author/show/4372391.S_C_Stephens
Belinda Boring,The Mystic Wolves,3.84,5758,https://www.goodreads.com/author/show/4849861.Belinda_Boring
Mariana Zapata,Dear Aaron,3.93,47007,https://www.goodreads.com/author/show/5760202.Mariana_Zapata
Elle Kennedy,The Play,4.04,82321,https://www.goodreads.com/author/show/1935000.Elle_Kennedy
Katie Kacvinsky,Awaken,3.90,14843,https://www.goodreads.com/author/show/4143266.Katie_Kacvinsky
J.C. Valentine,That First Kiss,3.81,1297,https://www.goodreads.com/author/show/6571021.J_C_Valentine
R.L. Mathewson,Truce,4.29,26890,https://www.goodreads.com/author/show/4586597.R_L_Mathewson
Callie Hart,Deviant,4.06,17207,https://www.goodreads.com/author/show/7771953.Callie_Hart
Suzanne Enoch,Don't Look Down,4.03,2511,https://www.goodreads.com/author/show/23294.Suzanne_Enoch
Catherine Anderson,Comanche Moon,4.12,9256,https://www.goodreads.com/author/show/51304.Catherine_Anderson
Tracey Garvis Graves,Heart-Shaped Hack,4.03,9372,https://www.goodreads.com/author/show/5193034.Tracey_Garvis_Graves
Nora Roberts,Angels Fall,4.03,48230,https://www.goodreads.com/author/show/625.Nora_Roberts
Sophie Jordan,Vanish,3.90,32982,https://www.goodreads.com/author/show/89439.Sophie_Jordan
Janet E. Morris,The Golden Sword,4.07,124,https://www.goodreads.com/author/show/121072.Janet_E_Morris
Janet E. Morris,I, the Sun,4.21,424,https://www.goodreads.com/author/show/121072.Janet_E_Morris
A.L. Jackson,Stand,4.38,4420,https://www.goodreads.com/author/show/5784542.A_L_Jackson
Jenny Downham,Before I Die,3.81,55296,https://www.goodreads.com/author/show/628636.Jenny_Downham
Mia Sheridan,Leo's Chance,4.16,15697,https://www.goodreads.com/author/show/6994378.Mia_Sheridan
